TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
fc2891a4,4a993a85,2a95ac5a,b9780020,81840a18,38812285,8c1a3879,02248994,2a58b983,268d9c3a,78fa0000,00000000,00000000
0c38b1e4,cb9b3e8d,3ab5ecdb,bb7c0830,a1c48b1a,3c8932a5,cc9b3a7d,0a34a9d4,ab5abd8b,36addcbb,7afe0800,00000000,00000000
1448d225,4c9d4295,4ad62d5c,bd801040,c2050c1c,409142c6,0d1c3c81,1244ca15,2c5cc193,46ce1d3c,7d021000,00000000,00000000
1c58f265,cd9f469d,5af66ddd,bf841850,e2458d1e,449952e6,4d9d3e85,1a54ea55,ad5ec59b,56ee5dbd,7f061800,00000000,00000000
246912a6,4ea14aa5,6b16ae5e,c1882061,02860e20,48a16306,8e1e4089,22650a96,2e60c9a3,670e9e3e,810a2000,00000000,00000000
2c7932e6,cfa34ead,7b36eedf,c38c2871,22c68f22,4ca97326,ce9f428d,2a752ad6,af62cdab,772edebf,830e2800,00000000,00000000
34895327,50a552b5,8b572f60,c5903081,43071024,50b18347,0f204491,32854b17,3064d1b3,874f1f40,85123000,00000000,00000000
3c997367,d1a756bd,9b776fe1,c7943891,63479126,54b99367,4fa14695,3a956b57,b166d5bb,976f5fc1,87163800,00000000,00000000
44a993a8,52a95ac5,ab97b062,c99840a1,83881228,58c1a387,90224899,42a58b98,3268d9c3,a78fa042,891a4000,00000000,00000000
4cb9b3e8,d3ab5ecd,bbb7f0e3,cb9c48b1,a3c8932a,5cc9b3a7,d0a34a9d,4ab5abd8,b36addcb,b7afe0c3,8b1e4800,00000000,00000000
54c9d429,54ad62d5,cbd83164,cda050c1,c409142c,60d1c3c8,11244ca1,52c5cc19,346ce1d3,c7d02144,8d225000,00000000,00000000
5cd9f469,d5af66dd,dbf871e5,cfa458d1,e449952e,64d9d3e8,51a54ea5,5ad5ec59,b56ee5db,d7f061c5,8f265800,00000000,00000000
64ea14aa,56b16ae5,ec18b266,d1a860e2,048a1630,68e1e408,922650a9,62e60c9a,3670e9e3,e810a246,912a6000,00000000,00000000
6cfa34ea,d7b36eed,fc38f2e7,d3ac68f2,24ca9732,6ce9f428,d2a752ad,6af62cda,b772edeb,f830e2c7,932e6800,00000000,00000000
750a552b,58b572f6,0c593368,d5b07102,450b1834,70f20449,132854b1,73064d1b,3874f1f4,08512348,95327000,00000000,00000000
7d1a756b,d9b776fe,1c7973e9,d7b47912,654b9936,74fa1469,53a956b5,7b166d5b,b976f5fc,187163c9,97367800,00000000,00000000
