TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f00fffff,fffffff1,45cb9620,343021a7,51023814,6853c68c,96501821,b44a4daa,0a74c121,030e1936,40a10203,c8a03058,c0000000
100fffff,fffffff2,e417a23c,748994a3,8c285298,dab3c68e,1b3cc039,a148820b,2a74c214,41cd8e40,7d81b4a6,0c14464d,41a00000
200fffff,fffffff2,43060a10,7cc820c6,81911844,f2834a0b,13461551,83234fa1,4c1cd152,280f980e,6031a283,51203e60,d2000000
300fffff,fffffff2,41059824,0c404304,c897421c,1130e512,09247859,716a0298,2210c1a2,258d100a,64b1c164,06833a24,c1100000
400fffff,fffffff1,034c9016,88c94426,0c9d4689,01f2e68f,91467942,2525ca12,1a58a1b1,06119428,90f11347,0ba11e55,01900000
500fffff,fffffff5,084a1f3a,20c19305,d011204c,f064474d,19207500,74269029,2c914973,e1c42342,889931e9,d01c4a58,aa000000
600fffff,fffffff3,e80aa12a,08490166,10972a44,60b3080e,22327909,8426d21b,3e7cd231,46879b32,4c99110a,0ca22c40,b0c00000
700fffff,fffffff3,6489341c,4c713065,c4922654,88e2c2c9,980a7028,c0e48f12,262c6851,a8c11804,40e0a305,0918247c,00000000
000fffff,fffffff5,cb4f0b42,44e0c52d,90a31c2c,8183090b,06342110,f3858aa2,5a647194,a8c91024,951a8408,cea03080,da900000
100fffff,fffffff1,a689ac38,502842e2,c5a52690,c9540509,95326909,e3264318,0668c122,21431c2c,50c98384,4b9a2064,a8000000
200fffff,fffffff1,e0c2180a,48c16402,091e0e98,3084288d,a51a9ce9,b526c718,225cc141,058c9f20,bcf24324,16912438,b1d00000
300fffff,fffffff0,a48c0414,6c294043,ca142418,b912a7cf,193c84f1,93824411,24909830,45078936,89213286,8aaa327c,00000000
400fffff,fffffff1,890c8426,64c2a381,01a82068,a8e3230d,95126482,13288c16,14351953,02101338,443190c1,08922e80,e0000000
500fffff,fffffff2,008d1b34,d8c820e6,11061228,e1d2c24e,980c6829,42889429,1c6098d1,e588a410,34c93188,101b2c64,d9b00000
600fffff,fffffff3,078d1a04,80b18387,d0214851,11a3284c,9c4a9d2a,040a8784,1220d080,e8859440,5cc12325,0da43c84,a1d00000
700fffff,fffffff2,cb0c8204,28605204,0d0d0a0d,49c46915,1d3a6ce2,21a59024,327c9840,e5019b1a,78915426,0d16386c,00000000
000fffff,fffffff3,430ca330,313830c7,d0050c10,ba0301c9,92225cd9,416792a9,366080d2,a6449d1c,4c99c3c4,0f123470,00000000
100fffff,fffffff2,e1498a24,642193e7,8e920e54,492346cc,2b3ea521,80640489,222ce1f5,26868e16,54fa5426,53933449,49e00000
200fffff,fffffff2,264a1138,64b30305,0993346c,5113068f,1d184cc9,f3e55514,2830c241,a6429738,4501b2ea,4f0b3071,08600000
300fffff,fffffff0,e3859334,b5415285,060c3480,50a24387,10467502,14661621,3a10c101,4083882e,48c97203,8b9a1c65,12000000
400fffff,fffffff1,8190963a,58187504,90232640,70232654,193c3cd1,53a64aa2,0e508880,a64c1212,64c12284,8c131a6c,c2000000
500fffff,fffffff0,e7880628,910123ea,d3ad4c44,d1646890,1a2a34e9,6265ce9e,30483aa3,a4469b32,74a26466,d1a02e48,80000000
600fffff,fffffff2,e246a43c,60898222,08903684,6b06268e,253c6100,a0468d91,3c6d2170,41829432,78c22207,14b25245,48000000
700fffff,fffffff4,808c1a18,641924e7,43022628,51628554,124c7521,6346499e,2848c072,62ca972c,6c89b2e6,8a960c90,b8000000
000fffff,fffffff3,660a1a06,444a2366,91972844,3ab564cc,ac3c4caa,4346ce22,386cf153,484a8946,64818348,4b9b30a0,48000000
100fffff,fffffff1,684a8d28,2c9993c5,59a40448,c204274f,a54e80f9,f3a094a2,3e591aa3,694b9c3e,50a8f044,092d2668,e0000000
200fffff,fffffff2,820a0642,7841a604,90250e74,2a542c8f,182260b2,3166c730,4a4d1a63,c8051a34,8d3ab427,0fa23854,a9200000
300fffff,fffffff0,63910512,209281e9,88133424,51c3294e,115480a1,b3465016,26585a23,a6902506,808972c1,cd2a206c,e0000000
400fffff,fffffff4,274c1e10,6c30d125,cc300644,9a940907,9008513a,d1870d12,4638a854,c3c99626,8089a26a,121f3870,d0000000
500fffff,fffffff2,2602820c,44a92284,88061660,6143a848,18444482,23e5ca9d,3428c0f0,608b0716,74817407,8da74e08,f1f00000
600fffff,fffffff2,a24c9720,1ca8c245,0e110450,da03254b,940e3cc9,70a60c8f,2a143032,610f0838,690073a8,91a22844,00000000
700fffff,fffffff3,66d0962c,a888b145,cf183464,810446d4,22387481,22054ba9,3844c203,01ca1010,41291305,4a172274,91e00000
000fffff,fffffff3,22451042,6ca09066,860e3278,f0b3e511,9a4824d2,82a6cb95,584d08b1,c448a030,8061b306,cd9b348c,00000000
100fffff,fffffff1,a60da086,688960e2,070a0c58,59814ad0,2246a8ca,02465399,34991910,c4861e16,58da2046,820c3260,b9800000
200fffff,fffffff2,e6509430,40b98427,51092c08,c953ac90,28449cb2,12210509,1878d1b4,48121f36,80919365,cca32460,d1600000
300fffff,fffffff2,81d0110c,64a130c4,8d913a0c,b9c36404,98086c82,01050c9a,3060d1a3,e1c91540,6091a207,51a03000,00000000
400fffff,fffffff0,86029a40,2831a366,4d202844,81f1c68d,9d6c9139,02ea9085,506d01a2,810d1138,80614468,531f2a44,c8000000
500fffff,fffffff5,eac30826,1c50b0e1,08824650,a1f38354,9a445440,946a141f,1854b1e1,c84c1334,18121445,90960000,00000000
600fffff,fffffff4,c40b0e30,293991c4,410a244c,a8e0834e,173e5039,52460a91,3a808a12,a58d063e,10e08188,0c9b5600,00000000
700fffff,fffffff0,45859a2c,78a99487,c79c2a2c,a0940688,9442610a,12c70b09,30616111,62cf0632,55011307,0c990a60,28000000
000fffff,fffffff3,ca449e0a,18102305,88043a0c,9293284e,1d327459,142a0a1a,34809073,288c1832,68aa1105,c40e4459,12800000
100fffff,fffffff2,0704842e,649821e4,4d9d2644,20f48846,1944910a,82e55418,3a910113,e488180a,61184449,05144244,28c00000
200fffff,fffffff2,84c38e16,1d01b065,500e1240,b0e20309,9a2a7509,23a60c08,2034f982,248b103c,a48914c5,4a142e60,39900000
300fffff,fffffff4,66cb921e,34b963c9,8b831471,39a2a5d0,231470e1,63261126,3658d042,c40f1a0c,84d164c2,cda30000,00000000
400fffff,fffffff2,e7c42428,50287044,51043c14,3843c7cd,93467419,8309ce9a,06201821,08069830,80f8d424,11133e60,fa000000
500fffff,fffffff4,460b0c04,61129206,07954029,11142757,21426cc9,b228868b,1068fa94,e6c19928,84b234e6,4d0f4879,59800000
600fffff,fffffff4,00ca0d3a,6081a3a8,0913327c,6183074f,aa487101,73e6898b,3060d8c4,68820e30,7cf28406,8e264261,4a000000
700fffff,fffffff2,6ac62814,0ce18046,478c1460,b9c3a850,1928a8c9,53cc4f9f,127902b1,a34e070a,24fa14c6,501b3491,32000000
000fffff,fffffff2,e1c10208,1038f2e2,8213200c,a133e80f,153a210a,1386ce91,326811e1,e5450222,9090a2c4,ce204471,11300000
100fffff,fffffff1,ea12141e,88393281,149e4449,1262408f,993a80f9,f3e94d0a,047cc0d1,ab899734,6131a3c4,90951679,5ac00000
200fffff,fffffff0,470c8704,2071c1e5,c69b1210,60d3c40a,092e6049,b2088a9b,405c4190,65898c0a,5c20b2c4,cd131e5c,c8000000
300fffff,fffffff3,86101934,24da03e6,c91b4068,1a85460c,29407d59,33461123,3e60f9b1,42c81836,7901438a,5a243c99,60000000
400fffff,fffffff1,260a8f2c,bd01a203,c5903668,6923a788,201a68d2,7406078d,448558f4,83469358,4ce1b189,4c2b4038,82300000
500fffff,fffffff0,c84ea508,10a09208,418f227d,02026bce,a054b4a1,b5095017,548491d0,e9099944,98f132e8,461a5200,00000000
600fffff,fffffff1,40cb8734,681911a4,8f9d2c89,41d50616,344c8501,c1a60816,302cc1f3,46499d10,6c8a116a,9622346c,00000000
700fffff,fffffff3,e6909232,48310325,cd951a54,c8a3424f,9c382489,52458686,04403190,8242922a,90a931c7,88113234,4a000000
000fffff,fffffff1,e489a106,10799388,cc9e2435,21446a14,143464e8,92478a1f,347c5954,40839e42,44a90528,949e3200,00000000
100fffff,fffffff3,27098934,18a101ea,499a2460,da34c74b,ad50813a,53448492,227512c1,04ce9716,291190e1,519c5e48,7a800000
200fffff,fffffff1,43458d38,5ce10206,521a4e21,22246a0f,294c6021,f489cd8d,206c90c2,684d1a16,48c18342,91184c24,da700000
300fffff,fffffff1,a2c49504,18b981c5,4f172440,18f3c614,033690d8,52c50282,20789930,e1488e2a,08902123,8c092244,5a500000
400fffff,fffffff2,22c58e50,39013045,c8092090,99b5844e,99387cf2,61660c1e,1068c823,e40b983c,78f1b344,81a02844,00000000
500fffff,fffffff0,638ca81e,645a0301,cc2b2418,8953c14f,943648f9,63875011,26792970,850d0b1e,4481e082,cf190e68,70000000
600fffff,fffffff2,a88cad44,28d992e3,8a082054,b8a34756,253270c0,53660e9a,0a64c9b0,478b9322,6569a0c6,4da2448d,50000000
700fffff,fffffff2,86081630,40f22044,41070e70,816287c6,122a60e9,c0e88324,306d2193,81042334,35212429,4d1e4095,01b00000
