TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f3d00608,8d400083,a88f2844,a551d400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
145209d0,40002025,e954294c,ad830500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
24000014,a1840305,0a11aa42,99022400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33a00082,44125084,290f2834,68c9c3a0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
442040c0,b8024004,48d12350,894a3480,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
54380008,01614485,0894a452,8d1274a0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
64110201,2a100504,28512142,911a8440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
73990000,10814a13,6d0e1e46,60e183e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
045c0c00,00885015,cb54b65a,952a8520,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13e18148,30008405,8712a440,84f1c380,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2400004d,48005204,c851254e,a57a45a0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33d00001,98101853,e7909e48,8922a3e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
43e41100,14110034,8a942144,8d020380,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
53f04202,07010606,c88ea250,a5220400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
643001a0,e4040104,2911254e,95522480,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
73f4000b,84c00205,8a51a454,89024420,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
03e09304,00c00284,69cfa040,9549e3c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
14000001,60181a25,6a521f52,950a7520,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
24101002,1a102426,078f9f54,91029420,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33f06040,9b000025,aa102342,8d621440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
43e20b02,89000014,2a102350,78ea2400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
54304788,00080904,8ad3ad4c,8d526460,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6410800c,801001d4,8c18a548,a5929520,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
73e80601,70800024,89cea84c,7521e480,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0420090c,88804024,48d5ab58,91123500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
14300180,c11a0086,6912a752,8d5255a0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
24400914,01903006,0952b260,95327560,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
34021404,8010a084,4a132554,892a0540,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4410010a,18440306,0a52275a,8d328480,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
53e00004,980009b4,28911f40,9d39e3e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
63c00104,0000abc3,880f1c40,75123440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7402420b,01102004,2a8f2250,894a04a0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
04008000,a4285014,28d22858,85020460,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
14008005,c2601008,6ad12354,9d323440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
24300a05,c00a0104,28992844,9d124460,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33e20044,040110e4,074e203e,80ea3400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
44200000,73400706,c913aa42,a11a14c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
53ec0008,28e00085,ead1a944,8d428440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
63c80400,101a1094,c9cf9d40,84fa0560,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
