TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
faa80000,0003a000,00880600,08880760,0000000b,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ae40000,00000098,008a0000,00000300,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12bc0000,0001a000,00520000,0002a550,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1a8c0000,0002f000,00bc0000,0cc30610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22c80000,00016000,00ba0000,01c003c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,00018000,00920000,06c004e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32c00000,0002c000,00da0000,0ac00560,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3a980000,0001c000,005c0000,1282a470,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42ec0000,0000d000,00d20000,0680c270,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4aa80000,00018000,00740000,0142a2b0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52c80000,0001e000,00e40000,0680c120,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5aa40000,000280d8,00ac0000,03c4e3e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62ac0000,00000000,00860000,05400440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6ac40000,00021000,00d80000,098007e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72cc0000,00031000,00cc0000,06c004e0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac00000,00023000,00d20000,0bc00660,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02ac0000,0000b000,00400000,000005c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ac40000,00019000,00e40000,06000320,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12c40000,00019000,00ca0000,078005c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1abc0000,0001f000,005c0000,0004c620,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22a80000,0001a000,00ac0000,01c3a3c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,00030000,00cc0000,08c00500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32d80000,0002c000,00780800,06800580,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3aac0000,00014000,00aa0000,00032020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42cc0000,00016000,00c00000,06c044d0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ad80000,00005000,007c0000,05c00610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
