TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f360068e,9f4380c3,a88e1e34,6541b44a,4daa3a70,c9b40600,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13f309d0,c418e8a5,e892a852,9959e608,90a2407d,82546a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2390443c,a3861393,e68f2834,a11aa3e8,53203e69,1203e800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33310982,553670a3,060ba148,78ba8306,0d163464,b1c3a600,00000000,00000000,00000000,00000000,00000000,00000000,00000000
43c049f2,f8026124,484ea344,80f9f467,9422528d,21e42800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
53ec0208,2b69c695,08502240,8502948a,4fa34289,3a04a800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
63bd0207,6ed10503,e810a140,7111e428,4da43e7d,19b50880,00000000,00000000,00000000,00000000,00000000,00000000,00000000
73395464,50814b53,6d09932e,4ca96307,0f233070,c14307c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000
03ec8f04,218c7415,cb50a96c,851a4448,96a54695,1a846a40,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13958168,f84094a3,4b0e2548,65019348,4f193470,c9c34640,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2390094f,7c017214,07932144,6d2a73a6,d49b3ebc,f245a740,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33612001,fe103973,06cf9e32,7909e327,121b4490,d2a327c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4384594a,5c114834,86551c50,68c9b328,4ca24680,e1940700,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5383c232,47010733,46cd3644,70e9d348,94294881,01b366c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000
63d447a4,fc048143,c80fa042,911214a9,d2a040a9,12048840,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7384000f,ecd05235,8a4e2348,a8e9d388,90243e6c,f21386c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000
03899304,09e046b3,4651a73e,8101b3c9,549b3a70,f1e34700,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13900e05,e0383ab3,e78e9b56,7d4a4387,d49f4a85,39a52780,00000000,00000000,00000000,00000000,00000000,00000000,00000000
23b090c7,1a10b663,8c0d1b34,78e9f3ea,921c406d,49e38840,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3380e0c0,fb802173,4b541a40,8cea0428,d6213a64,d1944800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
43828b0f,ad044054,27542046,64ca8327,8d1d3288,c9936800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
53c46f8e,010c0d83,c9101f56,9d6a6468,901e5475,32346800,00000000,00000000,00000000,00000000,00000000,00000000,00000000
63a0c02d,d0502bd4,8790b062,7129e407,921e4471,4b252a40,00000000,00000000,00000000,00000000,00000000,00000000,00000000
738b4601,76902a24,860d194e,754263a9,0d193c60,d9b34900,00000000,00000000,00000000,00000000,00000000,00000000,00000000
03c00d0c,c9f242a4,46d1ab56,b0f24388,8e1b3c85,1a136a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13d4018c,f9da4084,2cd22042,953a03e7,d4a23e8d,5253eb40,00000000,00000000,00000000,00000000,00000000,00000000,00000000
23e08b1c,11b47904,2c10254a,85923609,51a6408d,3ab42880,00000000,00000000,00000000,00000000,00000000,00000000,00000000
33921416,d219a0b4,4a131c4a,71520368,111d4095,02a36700,00000000,00000000,00000000,00000000,00000000,00000000,00000000
439d010e,1a4423e4,274f3052,812275a7,11a640a1,21f38700,00000000,00000000,00000000,00000000,00000000,00000000,00000000
