TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
2fff52a9,54a00000,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9,3fff53a9
3fff53a9,d4e00000,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa,4fff54aa
4fff54aa,55200000,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa,5fff55aa
5fff55aa,d5600000,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab,6fff56ab
6fff56ab,55a00000,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab,7fff57ab
7fff57ab,d5e00000,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac,0fff58ac
0fff58ac,56200000,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac,1fff59ac
1fff59ac,d6600000,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad,2fff5aad
2fff5aad,56a00000,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad,3fff5bad
3fff5bad,d6e00000,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae,4fff5cae
4fff5cae,57200000,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae,5fff5dae
5fff5dae,d7600000,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf,6fff5eaf
6fff5eaf,57a00000,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf,7fff5faf
7fff5faf,d7e00000,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0,0fff60b0
0fff60b0,58200000,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0,1fff61b0
1fff61b0,d8600000,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1,2fff62b1
2fff62b1,58a00000,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1,3fff63b1
3fff63b1,d8e00000,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2,4fff64b2
4fff64b2,59200000,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2,5fff65b2
5fff65b2,d9600000,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3,6fff66b3
6fff66b3,59a00000,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3,7fff67b3
7fff67b3,d9e00000,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4,0fff68b4
0fff68b4,5a200000,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4,1fff69b4
1fff69b4,da600000,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5,2fff6ab5
2fff6ab5,5aa00000,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5,3fff6bb5
3fff6bb5,dae00000,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6,4fff6cb6
4fff6cb6,5b200000,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6,5fff6db6
5fff6db6,db600000,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7,6fff6eb7
6fff6eb7,5ba00000,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7,7fff6fb7
7fff6fb7,dbe00000,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8,0fff70b8
0fff70b8,5c200000,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8,1fff71b8
1fff71b8,dc600000,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9,2fff72b9
