TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f880d883,494ce662,3a1e1186,c359a8b4,74000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18f17224,39d5048f,3c21cd67,739a30f2,82000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2176c7b2,e1acc27c,3e208ee7,83b198ee,79000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3c097b43,0948d46b,389b8ee6,8351b8ac,6d000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
490a39e3,19ccf283,39a1cf86,c399e4f0,72000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
50a2ed44,11c0e66a,3d9c90a8,33a9e500,7d000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6c8ebc63,e970e661,3e9e5008,0361a500,65000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7f67cd34,7188ac66,31998ae6,c37970da,71000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0076c374,81cd3063,3a9c8ee8,33ea1902,82000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1cd25444,0994e877,389e8da6,9279c4e0,6f000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2e1d2db2,e198e671,419f4fc6,b38a2904,6d000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3e5f3f12,f180aa63,389f0e67,22d9ccee,82000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
47db7d23,9a00f069,371c4ee6,d389a0c2,75000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5db9deb3,5244e06f,3798d106,53a190f0,73000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
65c564d3,b1c1007f,3ca25006,1381ccf4,7a000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
76c05fa4,0100b460,44210ec8,02f1b8e6,74000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
03d7dd83,3a00e241,3899ce28,5339a4e4,75000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
131d73a3,09a4f060,41a14a67,13d9e900,81000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
271bb663,4a20d46d,3b9c1027,5331d8fe,74000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3d5082e2,e228c470,30209126,b269b8d4,79000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
