TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
faa80000,03082090,01404900,1b8f4b61,20002056,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ae40000,0003b2d0,01383507,0f07a650,00003214,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12bc0000,0005f138,01144400,11ca8930,f0740000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1a8c0000,0006f0b0,01662008,1dc9a990,10003e2f,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22c80000,0004f090,01600000,12040720,00000a19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,00056078,01421800,17c64860,00002a08,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32c00000,00062038,01840500,1ac428a0,0000181a,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3a980000,00053090,01100616,a60987e0,00001c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42ec0000,0544f0a8,018a2300,1908c5f0,004c1e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4aa80000,000591c0,0124210b,93ca4640,00000e33,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52c80000,0005a1d8,018a0000,1707a480,00005c1e,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5aa40000,0186c328,01602900,15cbe7a0,90080000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62ac0000,00037000,01380e00,1787e7e0,40000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6ac40000,0005e000,017e0000,19454b40,b8000200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72cc0000,0006d000,01660f00,17c66870,c8000618,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac00000,0005c080,017e0a00,1b84c9f0,00000c15,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02ac0000,00048000,00fa3a00,0fc54990,00000800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ac40000,00052158,01920000,1746c6b0,00001e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12c40000,00050078,016a0600,17846930,00000e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1abc0000,00063000,010a3c00,0b0caa11,7028001f,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22a80000,0125b228,015e0000,14cb0751,8000161e,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,0006b168,01780600,1b44c810,00001600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32d80000,0006d258,01304600,19856961,b8780000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3aac0000,03655000,01581700,11498390,40a0000c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42cc0000,00055210,016c1400,1746e890,00000e02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ad80000,00046170,01303400,178509b0,00001615,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52e40000,0124c1a8,015e1107,17086780,00001816,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5ac00000,000590b0,01661900,18440960,00000600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62cc0000,000581d8,01600400,1ac58890,00003c2c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6aa40000,00077088,01504a00,1847e770,68000e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72940000,00058318,01523500,1a88e800,00001a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac00000,0004c0d8,01580000,1984a9b0,3800060d,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02bc0880,00669168,01065800,138f08b0,38402200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0aec0700,000662b8,01360401,120b2a70,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12cc0000,000500d0,01880000,1a0626d0,88000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1a9c0000,0003a1b0,01781a00,1b0ba7a0,18002600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22d00000,00045000,01322a00,0c424660,0000001c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ac00000,0043d000,01582100,16c368a0,00000210,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32a40000,01430000,01382400,13086530,50243400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3ab00000,0146a000,01582800,0e478690,0000000d,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42c00000,0004e130,01601700,20450910,0000480b,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ac00000,0005e050,01701100,15032970,00000a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52a00000,0085d0e0,01541300,1246e450,00003600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5abc0000,00e53000,01005600,100905e0,00343c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62b00000,02277280,01724600,1f8fc710,d8306400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6ad40000,00057108,016c1405,1b8828d1,48000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72cc0000,0004d218,01760800,19c84610,28001c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ad40000,00077000,01802900,1fc86a00,00001027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02a00000,01452108,016a3d00,170866d0,90000e05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ad80000,00032188,01601000,1a06a670,00003c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12880000,00066000,015e1c00,1cc4aaa0,00001019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1ae40000,0005f0c8,01443500,1807c710,80000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22d00000,0005d028,01401600,17448850,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad80000,000630a0,01420000,160706f0,00001600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32d40000,000660a8,014a3200,11870781,68280000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3a940000,0004e138,01700e00,160804f0,0000240c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42c40000,0004c1f8,01760300,1b87c980,b8000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ad40000,00e6b1a8,01481d00,144407f0,10580000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52cc0000,000861b0,01640900,1c070930,d0002e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5a8c0000,00061140,01320400,1684c8f1,10140000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62b40000,0006a040,01202800,120d4680,58002004,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6aac0000,00068250,01283212,17c72960,0000003c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72cc0000,00047298,01620700,1c0ac7f0,00003000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7abc0000,0144a010,012c4e00,174e08a0,000c1800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02c00000,0005c1d0,01941100,1b46e870,00002820,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ac80000,0005c0e0,017a0006,1d062970,38002613,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12d00380,0022b3f8,01720900,174d25c0,00002200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1ac40000,00044220,01921400,19c6a800,00000e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22bc0000,00059358,00d03402,0e49e840,00003e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad80000,00a580d8,012a1900,0fc70700,08000026,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32c80000,0005e0b8,01641c00,198709b0,00001200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3aac0000,000511a8,01363100,0e89a840,f84c000f,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42c40000,00049210,01680000,16c6c810,10000404,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ac80000,0006f138,01841000,1a8768a0,00003600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52a80000,00052000,014a0000,14cbe601,38002200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5ad40000,00061188,018e0207,1dc7c740,00002c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62b80000,00a34000,010c3700,10ca4800,1800000b,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6aa80400,000333d0,017e1f09,204e06a0,c0003200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72cc0000,0006d228,016c0004,1b8a4901,e000002c,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac00000,0004c0b8,016c1000,17c52940,00002611,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02a80000,00084048,016e2a0c,13c9c850,00005016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ac40000,00065340,01600f00,1403c790,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12d00000,0007e0f0,01820e04,9bc8e930,38003412,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1a880000,00059058,01741200,16838890,00001400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22c00000,00062000,013a0500,15c3a910,18003a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ac40000,0004c1c0,01620900,15c527a0,00002000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32dc0000,0004d1b0,01383100,16c8a600,3800000f,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3ad00000,0005d208,016e1400,18c7e810,00000c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42e40000,04e640d0,00e20801,2011ced3,00002283,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ab40000,00021210,012a3500,138ac760,98c41e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52cc0000,000421b8,016c0100,1cc6a720,00001c0e,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5a980000,00073198,01941500,17c90710,00003200,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62a00000,00053218,01581d00,190708e0,00003800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6ad00000,000551e8,018a2500,1ac927e0,20002000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72c40000,00055190,01840500,16c4e810,00002a19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7adc0000,0006b118,017e0e07,9c0987e0,00002e1f,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02c00000,00078260,01700000,1904a7e0,78001800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0aa80000,00055000,01441600,15890800,30000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12d40000,00045068,01461100,15c667f0,00000800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1ab00000,0305a1d8,01564300,0ccaa630,00640000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22b80000,00049000,012e2203,8dc9c6f2,212c0000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,0003b330,01521200,1a48a5c0,00001600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32d00000,0005a128,01521e00,18040890,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3ab80d00,00063270,01266000,10ccc640,00001c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42cc0800,000540b0,01701101,97cb8760,00003a19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4acc0000,000422b8,01641302,1dc82810,00005000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52c40000,000570d0,01560000,1744a710,00001005,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5acc0000,0105a028,01622202,978808a0,00000213,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62d02380,000751e8,017e2e04,1a8c28b0,8000502a,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6ad40000,0005c000,014c1a00,0f04a890,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72bc0000,00a6f048,01643f00,138c84e0,30000047,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac40000,00047000,01580000,16840830,00000c00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02b40000,0004d048,01940301,9d0fc6f1,60002600,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0acc0000,0005a000,01580d00,17062700,18000c07,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12ac0000,00e32000,00fc3400,10c685f0,302c2e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1abc0280,038122a0,01543104,9590a241,08344800,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
22d40000,000622b8,01540005,9e088440,c8002612,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2ad00000,00040100,015e3d00,1b886880,00003818,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
32cc0000,0004a1f0,016e0000,1905c6f1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3af40000,0168b278,01283400,0f8987e0,60000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
42cc0000,000580e8,016e0c00,1b444790,00001a03,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4ac80000,0005d150,01960700,1a07a7d0,20002000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
52e00200,02457000,013c6c00,0a8627d1,20a80000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5ac40000,00075070,01520000,19c40900,88002000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
62dc0000,00060010,01802000,1f4a4940,00001225,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6abc0000,00048010,00fa3e00,0bc84810,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
72c80000,00055240,01641200,1bc7e8b0,00000a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7ac40000,0005c180,01601100,16c62850,00003400,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
02c00000,00063040,016a0700,1a078a60,00002c3a,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
0ac40000,0004e118,01661400,140288c0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
12c40000,0004e190,017e0101,9d4707e0,80000e00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
