TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
f45feeaf,df7ffef1,45cb9620,3430d3a8,8e0d3c68,c965018d,a2526d51,d304840c,3864d902,84080f22,80c16300,00000000,00000000
14cffbff,d4fafff2,e417a23c,748994a6,14294c6d,59e3470d,9e606911,53a610a2,3680fb03,694c1828,8c9a8340,00000000,00000000
247fe5ff,bfbf5ff2,43060a10,7cc9a223,089e5069,416268d5,183234fa,14c68a91,407cc183,4506a240,7cc1a400,00000000,00000000
341bafdf,ffbf7ef2,42cc1210,609912e8,43930e51,20924785,9716a029,82260d11,2c688192,c705901a,74498220,00000000,00000000
44927fff,ff77ff73,288c9442,60c9d468,901f2e68,f9146794,22525ca1,22c50d98,4650a243,c44d1c2e,84aa0320,00000000,00000000
54afbf6f,eff9f7f5,084a1f3a,60c982e8,08933c88,e9a3240e,a0426902,92c91497,3e8d0a22,64d3a038,94b15400,00000000,00000000
647f97ef,fff7f7e3,e80aa12a,40c212e5,488c3080,e2232790,98426d21,b3e7cd23,343cd992,64c8a832,88b102c0,00000000,00000000
743ff6ff,5ffb5ff3,6489341c,4c7132e2,49132a44,716164cc,1c0a3039,23c4898b,1a351982,07051828,48c123e0,00000000,00000000
04deef3e,bfdffff5,cb4f2122,714b6428,c8183090,b1a443ce,162a8969,93295192,20492a35,08119d40,6101b520,00000000,00000000
145fcfff,fd74fff1,a689ac38,50b8b169,49a43255,0142654c,9a4278c9,93068c12,2270b143,260e112e,688192a0,00000000,00000000
24997b4f,fffffff1,e609182c,8091e4c8,511b4a35,39d36a4d,8e3044b9,82820b19,3e4179e4,86482d22,487163a0,00000000,00000000
344765ff,fff9fff0,a48c0a36,50794284,83172254,f9e32790,9e327048,82249213,283c49b4,49099434,555193e0,00000000,00000000
445ef9ff,ffdfe9f1,890c9332,6151c504,0d151c64,61b2a24c,90426511,82c286a3,2a604202,67089922,48ba0380,00000000,00000000
548be6ff,5fff7ff2,068d9a6c,64c22122,8e1d2c24,e983450a,2250a471,82634796,22906992,63102036,58c9b360,00000000,00000000
649f7fff,fe25fff3,078d1a40,58c1c3e8,10a42888,d194264e,254e9502,0543cd22,2880b982,464a1b48,790943a0,00000000,00000000
748d2fef,fffb7ff2,cb0c8a18,14810343,42a9388d,22a3a74d,9c4434b2,04864f93,0e50d8d3,c48aa130,68b1c360,00000000,00000000
045bf30f,fffffff3,430ca330,3139f405,d0180e4c,9112e6ca,0b3c9549,b3040695,3224e8e2,64ce1e20,7891a380,00000000,00000000
148bdf5f,f4fffff2,e4c51232,64f9e3a4,8a92346c,c2b3ea52,18204459,c3ea4d0d,1c2ca9f4,a84ca726,689293c0,00000000,00000000
248fffdf,7fb5fee2,264a1138,64b30305,0993346c,8983478e,93327cf9,55450a18,4864b9c2,280d9752,78c1c420,00000000,00000000
3477ffcf,ffb8fff1,c2c99a5a,a0a94283,061a4048,70e208ce,a0428cc2,c4274c10,145c9192,e4071734,38ca2400,00000000,00000000
445bcfef,ff67fff1,884b1d2c,a0920464,c80e3265,4193c3cd,153a64aa,22844c98,2424c982,45091826,34d98400,00000000,00000000
54a4ffff,bfaefff3,c5122024,7d5a75a9,889a2c8d,1203454e,96265ce9,e304951d,226cc9d2,89919b46,80b92200,00000000,00000000
64b9fdff,fbf8fff2,e3521e30,44c11224,0da11ac1,89a3894f,184028d1,b2278da4,2e50c9e3,08881c52,c9491520,00000000,00000000
745bd67f,fff7ffb4,860d0c32,4939d262,85162855,4124c752,16346499,e2848c13,1654b963,644d9734,54b242e0,00000000,00000000
049f4fef,ffff6fe3,660a1a22,88d9a465,ca1156ac,99958789,954868d9,c4470d9e,2a690954,664c1a42,5cd98500,00000000,00000000
14b6b7bf,fdfffbf4,254a1332,78ab3484,8c204274,fa54e80f,9f3aa511,f2c8d51b,4a5ce1f2,85479024,b499a380,00000000,00000000
24cadf5f,f7fdfff2,85109e34,c09204a7,52a16478,c1130591,9b1cc129,34698f20,34691a75,684e1f44,70a95240,00000000,00000000
3486bfbf,fffdbdf1,c8849250,3d310266,851c3294,e115480a,1b346501,626585a2,3a690254,044b9634,a881b380,00000000,00000000
449f573f,bff7fff4,274c1e36,34b98604,49a94090,790289d6,8c386892,31c5530f,26589a02,2689a848,7ce1c340,00000000,00000000
544c7eff,fff3ffb2,26089524,50910166,06143a84,81844448,223e5ca9,d3428c0f,2c1c59d2,05d01e36,9d39e3e0,00000000,00000000
642fbf9f,fdeafff2,a24c9720,1ca8c245,0e11286d,0192a5ca,071e64b9,8323ca86,267841c3,48039d44,8d114220,00000000,00000000
748fe7df,fffa3ff3,66d0962c,a88973c6,0d192088,da84470e,902440a9,75270898,4060a252,260a942e,44e923c0,00000000,00000000
0479e1ff,effffff3,24109b28,6860e327,8f0b3e51,19a48694,15365caa,c268458e,22450184,030d9836,6cd9a460,00000000,00000000
14dff27f,fff7f5f1,a60da086,688961c5,859814ad,02246a8c,a0246539,93499191,2430f0b2,c6d11a18,64c17300,00000000,00000000
249fbebf,f87ffff2,e6509430,5cc213a8,8b192a75,92050893,964244f1,a3689024,3e6d0123,26cb9946,48c1a2c0,00000000,00000000
343f3bcf,ddfffff2,81d01132,50992364,4e97386c,809306c8,201050c9,a3060d1a,3e1c9154,06091a20,751a0300,00000000,00000000
44a58fff,ff7dfff3,06901a36,64d20284,481f1c68,d9d6c913,902ea90a,83680d14,3444e201,8511a14c,7ca91320,00000000,00000000
548d4faf,fffffdf5,eac30826,1c50b0e4,5194287c,e0d52691,1510251a,8507c615,2c787213,04cd0642,88b212c0,00000000,00000000
644ed7be,ffffd7f4,c40b0e30,293991c4,45122654,70d385cf,940e5491,82a44ea0,2284a963,47ce0818,80c9b560,00000000,00000000
7463fff7,ff7f7fa2,c2cd163c,54ca43e3,ce151651,01a22510,984284b1,c2c60c2c,222c59e3,25501130,70c99300,00000000,00000000
048f0ebf,ffeffff3,ca449e30,5881d24a,4ca13874,c9d16450,a82868d2,02465118,3064d154,220b881c,88b22500,00000000,00000000
148cefdf,ffff6fd2,070b9926,3c89b3a4,c88f4884,61944910,a82e5541,83a91011,3e488183,08d12414,51091180,00000000,00000000
244d377f,feffffd2,84c72036,5500e205,8710184c,d153a849,1d306080,d3e60892,2c40f292,24531528,50b98320,00000000,00000000
347faf9f,fffdd7f4,66cb921e,34b963c9,8b8a389c,d152e811,8a3870b1,9308931b,2c68b103,c6909a2c,9859b460,00000000,00000000
446ff6ef,df4ffff2,e7c42428,50287228,8f050e78,f9b268ce,98309ce9,a102100d,306101f1,a8482226,7cc1f400,00000000,00000000
54ae7fbf,fc7dfff4,460b1844,a48181e5,50222284,eae4284d,99364511,a3ea539b,32510964,69cc9a1e,90f2b300,00000000,00000000
649affdf,feecfff4,050e9820,68ea0244,cc9f3060,e9f5490e,202e7cd1,33060da3,4460f9e5,080d1c4c,84c29400,00000000,00000000
74af37ff,ff7e3ff2,6ac62838,60c8f182,8c173875,0a032515,192a7989,f3e7902b,1a34e1f4,298ca036,69226400,00000000,00000000
044c3fbf,ffdefff2,e1c38f2e,28213205,099f4078,a9d10850,9c367489,93478795,14452121,45899c40,88e22260,00000000,00000000
14bfdbfb,fe6fff71,ea12141e,88994527,91124498,91f32750,1f3e7d29,a3e606ae,265cd184,c68f1242,54f2b580,00000000,00000000
24177fbf,fff72ff3,8643881c,707971a6,c48c1a78,814125cc,09364111,53680b88,325898c2,e2cb1334,4c797320,00000000,00000000
34cddeef,fff8fff3,86101934,6d01f366,d01a50a8,c185280f,ab2668c2,2467cc1f,3660d9e4,050e2968,90f26580,00000000,00000000
4497fddf,fef9f7f3,0547965e,80d101e4,0d9a2474,f104034d,1a4e80c0,f448558f,484d6133,86d29856,80710460,00000000,00000000
54b71edf,ffff7ff4,27529412,4108f227,d02026bc,ea054b4a,1b509501,7548491d,0e909994,498f132e,8461a520,00000000,00000000
64a2dfef,fffddff2,e68d111a,48f9d2c8,941d5061,6344c850,1c1a6081,6302cc1f,346499d3,64508b54,b111a360,00000000,00000000
742fdfff,be55fff3,e6909232,488192e6,ca8d2a64,51a127ce,1c225491,61a40c89,24552152,638f1022,64689400,00000000,00000000
04874fff,ffef3ff1,e489a11e,64e23327,890d4851,1a85050d,193a2491,e287cd1f,165511e4,244a9052,8949e320,00000000,00000000
14aebfff,fdf7b3f3,27099a28,407a9266,8918368d,31d2eb54,204e94d1,22444ea2,584ce971,688ca338,bc90f500,00000000,00000000
2495ffbf,dfff7bb1,a34e1738,40819486,93a4448d,41e5298c,1f489cd8,d206c90c,2684d1a2,460c1a44,6131b4e0,00000000,00000000
341f7fde,fcffaff1,a2c4950c,5cc0e2a7,8b92203c,f18506d2,1b0a58a1,03c4c987,0a447152,42471812,4488b4a0,00000000,00000000
446ff57f,ffb7feb2,22c58e50,390132e4,0824266d,6113a64e,1f3c9859,83078d19,3e40b983,c78f1b34,49014220,00000000,00000000
5457efdd,fffbfbb1,c6540f32,2d0180e6,15922254,f1f286c9,1f2c70ea,0224cf25,2e50d0b1,e4481e16,78c9a1c0,00000000,00000000
649ffeef,ef77bbf2,a88cad44,28d992e3,8a102a5c,d1d5894c,9c306cc1,d3464c9b,3c5c9913,2b4d1936,89123540,00000000,00000000
747ff47f,f5fbfff2,86081630,40f22227,0816287c,6122a60e,9c4490c1,b4864e08,46686a42,48529a3c,812a0360,00000000,00000000
0486e7ef,ff7ff7f2,43cd1518,81326287,49a43e88,e0b2260c,a1386d01,53a9061a,2a5c9182,8b091448,9c49d2c0,00000000,00000000
1497fdef,7f7f7fb4,27159b40,60d99228,cb902a99,2a93450d,9d387cd9,93040c25,2a6cc192,e5909f2e,80e9c300,00000000,00000000
24a7bd6f,f9fffff2,c4ca9046,58a12506,4b9a2e80,ca3268d2,992a6c99,830752a1,3094ea26,64cb1b44,654a14e0,00000000,00000000
348ef3ff,ee7bfff3,c44e9a40,3cc283e3,8d981a54,c8f2e94d,1a3654d1,a2c58c8f,346509c5,068ea254,4161a320,00000000,00000000
4472beff,7ff7fff2,034a2030,2cda8145,159a1e8c,e1b4a44c,963a64a9,83258a1d,3240d945,0550113a,68c14520,00000000,00000000
54befdad,fdffbff4,8650122a,550a022b,101d4e81,2a454b4e,244090a9,4468109a,38515172,680a122c,8cc11320,00000000,00000000
649c7ff5,ffffbef4,a48c9634,756184a9,109a2a60,f0a2058d,1c328cf2,f2864d93,4454a122,694e232a,8138c1e0,00000000,00000000
745ffeff,ef67ff33,2789941a,48d16403,4b981675,2962888d,ac3e78c9,b444479c,2c4ca903,27c69830,54a9f1e0,00000000,00000000
048fcfff,f57bfef3,e74c8c30,41290327,0a963265,0985090f,9848a09a,13098b13,142ca9c4,68c71820,6d1a14a0,00000000,00000000
149fff2b,def7fff3,680b262e,6ca213a8,4d162ea0,f18526ca,9a427909,22468999,20610143,66952638,58b1e460,00000000,00000000
245efffd,ffbfd7a1,a3499232,84515324,908b3a90,b1c26410,9c4668f9,a3064a0f,144d5953,c64c1232,68616140,00000000,00000000
34a6cbef,fff7fff2,a38e1f24,90e0d3a6,11314a60,b13386cb,a5347899,64a9d41a,3e68d1e5,6552283c,6cd97260,00000000,00000000
447fbfff,ff79fcb3,a44b0e2a,48b12428,0aa03a78,f8b3c44d,96407d29,82a4d521,387119e1,85058d24,4d0a8120,00000000,00000000
545bb9df,bfff7ff1,a4d02518,5890f305,85983c88,f953a303,9b402858,a264cda2,2034b202,830a1a3c,60e2a440,00000000,00000000
649dfdef,fefde7f1,e4899236,7879b209,08a036a9,03156910,27469100,f2248f15,38690964,26c8972a,80c1d1e0,00000000,00000000
7481efed,fffffbf2,65088e16,64b192a3,94964495,18d505d2,1d386c82,03a78811,2e5c7115,250c8e32,78e2a300,00000000,00000000
04574fff,fffb77f1,46c80e12,48698184,4f214694,9222c74d,91386941,f1080d9a,0e1c79a3,22561220,4ca98120,00000000,00000000
148bbbff,eff1fff3,c58e9420,3d19c369,4e951ea4,e193eb0c,9c3264a0,e3e50cab,22414151,a8851e36,6881f460,00000000,00000000
24afc3df,fffebff4,040d9638,a0719208,cb21568c,e9f3a64b,284880e1,9386501e,387c99a4,06522b42,80e982c0,00000000,00000000
341fdfff,fffca7b3,a70a951a,10c8c2e6,47900640,81826749,05268499,31064419,28648902,610c213e,68d1a2e0,00000000,00000000
